index,mean,variance
759,3616513.8763157893,19604855695565.414
760,3613634.817345598,19585367747009.562
761,3619286.695538058,19583972509969.598
762,3617267.4731323724,19561382707355.5
763,3622263.502617801,19554814923715.344
764,3623643.7333333334,19530676969397.062
765,3619161.1514360313,19520538324702.01
766,3630818.406779661,19599283452054.05
767,3633177.4869791665,19578004398575.336
768,3636473.914174252,19560868491750.195
769,3636345.244155844,19535444479782.6
770,3634440.0622568093,19512872285296.742
771,3631350.238341969,19494934054060.582
772,3630539.9456662354,19470189080681.535
773,3626014.96124031,19460849279879.875
774,3638946.665806452,19565308525570.12
775,3638586.244845361,19540163771119.184
776,3633903.3873873875,19532022100338.8
777,3636054.120822622,19510483121810.668
778,3641669.6046213093,19509970099819.35
779,3637385.2846153844,19499242419177.734
780,3633628.110115237,19485268267770.58
781,3642972.84398977,19528606548694.49
782,3641757.5913154534,19504790271034.984
783,3650580.801020408,19540913577758.766
784,3646785.6382165607,19527295502748.81
785,3644242.692111959,19507502694940.77
786,3645721.842439644,19484405855261.53
787,3644731.3197969543,19460421167799.445
788,3640349.738910013,19450872621943.75
789,3635741.7037974684,19442994908620.61
790,3632817.906447535,19425145458096.62
791,3646745.2853535353,19554213483568.844
792,3643016.133669609,19540551731898.902
793,3644460.3677581865,19517566565659.32
794,3639876.1459119497,19509692244065.28
795,3638258.6155778896,19487234408564.277
796,3640430.8306148057,19466513617281.047
797,3655477.4511278197,19622756712016.43
798,3650902.3879849813,19614890822330.688
799,3648452.945,19595141338926.92
800,3648163.900124844,19570714333352.086
801,3652175.1122194515,19559185519119.484
802,3671357.788293898,19830281481536.105
803,3681120.987562189,19882223565053.45
804,3678468.1316770185,19863159734965.793
805,3680553.3151364764,19841989482363.81
806,3675992.5353159853,19834157804452.82
807,3671443.042079208,19826304055651.332
808,3666904.7960444996,19818428453382.844
809,3672839.696296296,19822461677218.082
810,3677483.9630086315,19815482134290.426
811,3686280.5,19853880539972.188
812,3681746.3345633456,19846144135670.44
813,3685422.9164619166,19832736179401.473
814,3680976.6674846625,19824483479564.234
815,3676465.669117647,19816763830671.457
816,3673896.88372093,19797869684803.523
817,3691367.2909535454,20023303261586.957
818,3692496.9645909644,19999870072851.176
819,3687993.9219512194,19992077669344.957
820,3686020.4872107184,19970894425899.555
821,3683999.5133819953,19949926664884.816
822,3681361.77399757,19931382842744.086
823,3699459.6165048545,20177051169019.055
824,3700317.5806060606,20153171740914.434
825,3699685.406779661,20129073759690.594
826,3704096.0,20120792327021.707
827,3709043.717391304,20116731832624.81
828,3705439.734620024,20103203888293.844
829,3700975.3518072288,20095496436453.453
830,3696521.7135980744,20087767791294.42
831,3692078.78125,20080018172539.562
832,3689357.843937575,20062050650694.79
833,3690878.6474820143,20039895467689.117
834,3699708.1053892216,20080962854040.047
835,3705560.2942583733,20085545220502.164
836,3701133.1039426522,20077924660501.984
837,3704649.312649165,20064297498378.21
838,3700233.7616209774,20056712481854.93
839,3711564.6119047618,20140653045509.324
840,3707792.7158145066,20128641152895.293
841,3706967.045130641,20105280996331.418
842,3702569.7010676158,20097703773541.203
843,3700999.2582938387,20075944630232.72
844,3696619.3798816567,20068367883974.035
845,3697162.425531915,20044867820379.562
846,3693586.956316411,20032002154346.383
847,3698707.132075472,20030582957949.5
848,3694350.588928151,20023075555977.324
849,3692103.6470588236,20003782685857.195
850,3699618.6509988247,20028309290743.555
851,3695413.5375586855,20019840160345.656
852,3699452.696365768,20010259223068.836
853,3697643.9953161594,19989594312154.33
854,3711657.8923976608,20134100154309.78
855,3708121.8411214952,20121254630943.83
856,3704017.6919486583,20112183835007.27
857,3699700.6573426574,20104706073102.1
858,3696489.65774156,20090130750080.297
859,3693280.023255814,20075602445836.08
860,3690593.407665505,20058473336829.06
861,3687271.8839907194,20044686651657.36
862,3684908.456546929,20026253490996.113
863,3683340.4143518517,20005172464235.43
864,3679849.685549133,19992558516690.484
865,3682222.5404157043,19974321693506.75
866,3683781.9653979237,19953365032949.74
867,3679825.14516129,19943940549191.566
868,3683127.7721518986,19930442141996.91
869,3684102.347126437,19908333548689.58
870,3681324.8473019516,19892169740774.125
871,3679806.4357798165,19871341888923.098
872,3677464.279495991,19853342665470.465
873,3676823.1967963385,19830960353052.03
874,3672621.1154285716,19823720768908.23
875,3679900.479452055,19847483575183.15
876,3686652.827822121,19864812751326.535
877,3703579.22095672,20093711326430.945
878,3699365.829351536,20086430146324.312
879,3696373.147727273,20071460096065.316
880,3696804.2292849035,20048815336066.94
881,3702492.0181405894,20054591982365.984
882,3715382.398640997,20178575315773.094
883,3713241.3687782804,20159775285941.016
884,3709239.536723164,20151143084198.848
885,3705053.038374718,20143902147817.848
886,3712062.735062007,20164749863476.227
887,3707882.490990991,20157533514026.04
888,3705966.6951631047,20138096462176.168
889,3705662.6449438203,20115526212638.996
890,3701879.6049382715,20105675947783.406
891,3700598.668161435,20084574247644.133
892,3698249.798432251,20066984758582.66
893,3713131.559284116,20242504655692.04
894,3713450.697206704,20219953187901.87
895,3715083.2254464286,20199749034449.273
896,3710941.551839465,20192591325546.77
897,3709847.135857461,20171155651677.36
898,3707879.5127919912,20152173855195.703
899,3704873.9644444445,20137887632793.332
900,3711023.4450610434,20149584518870.613
901,3708505.847006652,20132938086615.39
902,3705236.6179401996,20120268892538.535
903,3701597.6836283184,20109957936160.043
904,3697507.5226519336,20102852529685.133
905,3693426.390728477,20095729440792.902
906,3689354.2579933847,20088588838336.906
907,3688298.079295154,20067453335525.875
908,3687966.818481848,20045452363950.684
909,3684763.4043956045,20032738455375.29
910,3680718.660812294,20025628372119.133
911,3681773.5745614036,20004661256003.066
912,3678603.6473165387,19991900544982.895
913,3674742.5754923415,19983629409525.98
914,3674760.198907104,19961765766567.125
915,3673099.037117904,19942477293094.07
916,3670016.3118865867,19929420459352.766
917,3666018.4793028324,19922359263216.664
918,3663070.8509249184,19908642090304.816
919,3662447.8804347827,19887335759651.55
920,3661258.8447339847,19867021205579.43
921,3659099.3622559654,19849749686341.484
922,3655135.009750813,19842726625461.15
923,3669104.9805194805,20001556463725.36
924,3666755.8443243243,19985014315394.426
925,3663031.5507559394,19976252850265.25
926,3662253.9697950375,19955240717000.9
927,3663232.5948275863,19934602780039.414
928,3659289.3972012918,19927566369229.777
929,3655354.6795698926,19920514076036.5
930,3651428.4146079486,19913446051577.2
931,3649027.474248927,19897429270865.387
932,3646231.0246516615,19883376279444.574
933,3642327.1391862957,19876299511341.977
934,3638431.604278075,19869207481474.18
935,3641836.5854700855,19858808879704.375
936,3644238.2902881536,19842996993863.89
937,3640670.575692964,19833759250931.434
938,3639185.821086262,19814684540225.887
939,3637052.321276596,19797861351908.633
940,3635596.6907545165,19778793644742.96
941,3635459.796178344,19757792388647.664
942,3634856.2948038178,19737161540465.125
943,3631917.8538135593,19724382265623.676
944,3628074.556613757,19717446324915.55
945,3626986.5517970403,19697701134088.715
946,3628306.7307286165,19678529540040.21
947,3627121.5928270044,19659081192951.375
948,3624976.3983140145,19642710930196.785
949,3630102.703157895,19646977655949.207
950,3626340.462670873,19639757512099.242
951,3622531.2836134452,19632919194287.695
952,3621936.759706191,19612633226126.496
953,3618446.5513626835,19603674540950.4
954,3619622.596858639,19584446460128.23
955,3615836.3828451885,19577643844575.19
956,3612058.081504702,19570826849520.477
957,3608287.670146138,19563995594461.395
958,3622979.345151199,19750569543722.004
959,3622344.1145833335,19730361957853.52
960,3618574.767950052,19723463360534.95
961,3623624.079002079,19727466176758.957
962,3629903.9293873315,19744936824750.78
963,3627191.408713693,19731526144620.066
964,3624252.2176165804,19719394241257.902
965,3624961.089026915,19699445049547.938
966,3645700.9948293692,20095001200125.35
967,3645177.8863636362,20074485319538.887
968,3645052.901960784,20053762351716.77
969,3641295.117525773,20046764350076.543
970,3645941.9958805353,20047064850274.418
971,3657533.181069959,20157012675452.535
972,3657712.5097636175,20136306298584.258
973,3656344.928131417,20117432877560.387
974,3655755.7866666666,20097116839494.65
975,3655981.6598360655,20076554206207.09
976,3673776.7369498466,20365365446028.96
977,3670020.3231083844,20358320861040.184
978,3666271.5812053117,20351262533514.05
979,3664245.191836735,20334498855840.297
980,3662588.652395515,20316441351796.723
981,3664440.368635438,20299098555453.1
982,3661357.884028484,20287767557920.516
983,3660961.973577236,20267283170915.77
984,3657506.7390862945,20258445904131.582
985,3656666.1480730223,20238575654921.17
986,3656148.2877406282,20218314409115.734
987,3656472.3218623484,20197933532854.164
988,3663436.974721941,20225463099461.188
989,3659736.5353535353,20218569000771.15
990,3656043.566094854,20211661483548.727
991,3658818.834677419,20198906763878.867
992,3658739.9637462236,20178551139785.02
993,3656574.4768611672,20162891540516.875
994,3654353.1396984924,20147516608477.87
995,3653795.562248996,20127577497109.08
996,3657894.1985957874,20124117509410.934
997,3657757.835671343,20103951395544.418
998,3656071.5335335336,20086647926954.2
999,3656082.504,20066541292623.7
