index,mean,variance
762,3660728.222804718,19792400867641.348
763,3658054.5183246075,19771922234067.605
764,3653706.3320261436,19760506398629.543
765,3650908.7336814622,19740670813588.668
766,3655128.2451108214,19728555583096.777
767,3660071.265625,19721598758849.74
768,3668379.812743823,19749005167367.72
769,3670593.4883116884,19727097033057.016
770,3666211.75616083,19716280300111.457
771,3661851.248704663,19705386779634.21
772,3657114.0569210867,19697208549399.02
773,3655123.0594315245,19674795228648.83
774,3650406.7741935486,19666614190066.082
775,3650720.842783505,19641314457617.26
776,3651853.7734877733,19617000789727.05
777,3647159.884318766,19608895043786.625
778,3643489.114249037,19594187485224.688
779,3639345.782051282,19582424901928.55
780,3634685.9308578745,19574278029443.375
781,3646974.1534526856,19667297257544.93
782,3649174.0766283525,19645936716381.336
783,3667962.727040816,19897608613627.82
784,3669958.833121019,19875356795798.8
785,3669112.8218829515,19850600437666.02
786,3665755.3494282085,19834216773774.996
787,3662298.111675127,19818433029685.47
788,3658888.134347275,19802457182864.547
789,3658528.521518987,19777461175425.273
790,3662380.811630847,19764164964476.516
791,3657773.467171717,19755990939760.586
792,3655577.9873896595,19734868871014.26
793,3654924.55163728,19710321550192.984
794,3650997.134591195,19697760028335.9
795,3658430.057788945,19716960656118.344
796,3657665.7741530742,19692656156235.234
797,3653082.2355889725,19684712722214.6
798,3649901.5269086356,19668128571671.953
799,3649924.105,19643513048860.246
800,3655638.756554307,19645117108701.273
801,3656434.925187032,19621099744851.78
802,3653952.2814445826,19601583839721.242
803,3649407.567164179,19593779559097.984
804,3663379.204968944,19726550550184.81
805,3666420.9727047146,19709502913317.9
806,3661877.705080545,19701706949286.746
807,3663521.2004950494,19679475904219.535
808,3663767.5772558716,19655169224729.56
809,3670177.07654321,19664149750802.14
810,3677463.1418002467,19682926374474.797
811,3687591.9729064037,19741962122563.633
812,3706495.136531365,20008158322090.016
813,3716069.941031941,20058173022567.57
814,3711510.3484662576,20050475288125.36
815,3707602.137254902,20038337155691.9
816,3705080.756425949,20018974334131.41
817,3702221.5990220048,20001158276478.17
818,3697701.1843711846,19993442550457.62
819,3693191.795121951,19985704897640.395
820,3688693.390986602,19977945547036.62
821,3712259.0875912406,20410103044431.207
822,3707877.309842041,20401074815823.023
823,3703377.4611650486,20392971024352.434
824,3700389.789090909,20375586375257.926
825,3704774.334140436,20366767913153.707
826,3703712.938331318,20343042475142.234
827,3706711.468599034,20325888574968.117
828,3721299.2738238843,20477754967160.273
829,3723886.746987952,20458610076494.285
830,3729891.0156438025,20463919730869.43
831,3728861.439903846,20440176017158.934
832,3725678.9891956784,20424045115668.305
833,3721746.841726619,20412421581686.03
834,3723876.486227545,20391733303108.29
835,3724073.748803828,20367344596489.6
836,3721656.0382317803,20347874280632.785
837,3718751.38424821,20330634015993.74
838,3723710.5721096545,20327007099834.953
839,3723491.2904761904,20302819830331.277
840,3725830.24019025,20283250653452.02
841,3729956.997624703,20273472005275.31
842,3725532.3772241995,20265897882524.777
843,3721118.2464454975,20258302632162.05
844,3716714.5585798817,20250686538385.91
845,3720919.7848699763,20241681832088.69
846,3717119.4781582053,20229988148670.39
847,3713431.0165094337,20217640692577.477
848,3709057.1330977622,20210041231984.95
849,3704693.5388235296,20202421519307.25
850,3701089.2526439484,20189709202492.188
851,3699481.7018779344,20168186269812.133
852,3697039.181711606,20149603606446.016
853,3692710.098360656,20141986344469.93
854,3689471.644444444,20127367764487.484
855,3686128.3387850467,20113395088455.117
856,3684153.8016336057,20093239400572.875
857,3693390.9533799533,20143002206575.2
858,3689091.31548312,20135405749138.44
859,3684937.560465116,20126803395666.746
860,3688369.0360046457,20113538431894.137
861,3684922.255220418,20100418576761.73
862,3686073.144843569,20078243309740.6
863,3681806.858796296,20070703508281.984
864,3711370.1132947975,20803471431679.457
865,3709336.713625866,20783001838198.066
866,3710933.483275663,20761213557573.527
867,3714347.7119815666,20747385760420.54
868,3710073.4384349827,20739359363334.418
869,3719898.818390805,20799481726722.52
870,3724371.747416762,20793000455397.98
871,3720393.5756880734,20782928036063.758
872,3717926.6689576176,20764407156951.918
873,3713672.7505720826,20756437788038.96
874,3709428.557714286,20748450529771.855
875,3706229.4817351596,20733703075197.996
876,3702018.1870011403,20725588062307.918
877,3704455.2255125283,20707170272383.453
878,3704956.5802047784,20683806738378.84
879,3710510.1954545453,20687417197953.758
880,3711239.8115777527,20664377760584.184
881,3707032.058956916,20656538137840.562
882,3706668.3918459797,20633234806649.94
883,3705821.2963800905,20610501942337.258
884,3701633.929943503,20602704518232.895
885,3700432.334085779,20580703861810.19
886,3697032.5208568205,20567727669915.844
887,3692869.1981981983,20559931632792.156
888,3702843.7840269967,20625227266852.547
889,3702657.8898876403,20602057541639.047
890,3698502.2716049384,20594295986889.348
891,3694355.9730941704,20586517376788.67
892,3692085.4356103023,20568042040469.355
893,3700181.5995525727,20603609314886.156
894,3697093.356424581,20589098606856.082
895,3700095.995535714,20574172221509.09
896,3696212.9698996656,20564734841343.074
897,3695918.140311804,20541886773732.797
898,3694926.0355951055,20519896481743.754
899,3692962.82,20500540029304.77
900,3690912.6348501663,20481548787987.32
901,3691069.073170732,20458838843953.926
902,3686981.512735327,20451244664170.066
903,3682902.9977876106,20443633945590.168
904,3678833.496132597,20436006869836.57
905,3675420.4746136866,20423979383370.996
906,3671368.1940463064,20416330186630.707
907,3667324.8392070485,20408665087300.926
908,3665853.7667766777,20388155709073.53
909,3662941.841758242,20373442664526.957
910,3659670.6739846324,20360802456661.934
911,3655657.879385965,20353138007537.887
912,3659258.790799562,20342659442275.75
913,3656007.5295404815,20330039945284.727
914,3659088.3672131146,20316481791278.37
915,3655093.731441048,20308894703337.55
916,3665576.833151581,20387497522401.418
917,3683663.4335511983,20665565555341.953
918,3679655.096844396,20657819401361.94
919,3675655.4739130433,20650058041499.973
920,3673880.427795874,20630514202646.824
921,3680922.436008677,20653835947703.277
922,3682684.355362947,20634300148221.258
923,3684995.0043290043,20616877787234.047
924,3691343.5243243244,20631846077107.33
925,3687587.5485961125,20622604788144.86
926,3687348.5782092772,20600387094670.23
927,3683375.144396552,20592815882443.25
928,3679410.2734122714,20585229415672.695
929,3688233.023655914,20635462991394.094
930,3688681.800214823,20613461825283.11
931,3685018.7746781115,20603825968984.008
932,3681069.1318327975,20596273359714.2
933,3679737.430406852,20575854422323.332
934,3677501.8181818184,20558497694090.73
935,3673687.814102564,20550125639003.293
936,3669767.1248665955,20542573756996.145
937,3670668.5714285714,20521412209982.008
938,3666759.4483493078,20513883459215.707
939,3663058.2829787233,20504913645554.273
940,3660714.269925611,20488270135392.24
941,3664591.284501062,20480656695941.562
942,3664048.532343584,20459192811016.574
943,3663533.8008474577,20437747065773.477
944,3667731.451851852,20432748068870.645
945,3665191.4608879494,20417229283417.69
946,3667766.889123548,20401927879190.02
947,3664221.445147679,20392300656740.23
948,3662065.066385669,20375202611996.188
949,3663137.2884210525,20354824607196.39
950,3659285.411146162,20347508423603.242
951,3661383.0840336136,20330301536120.688
952,3657853.5341028334,20320818387110.574
953,3659083.4821802936,20300938572502.37
954,3659001.1958115185,20279665229027.34
955,3662745.144351464,20271830373518.914
956,3662837.5757575757,20250633706223.52
957,3659033.9060542798,20243333420712.285
958,3661362.5818561,20227402991526.344
959,3658420.08125,20214622786477.652
960,3655071.6566077005,20204340569371.074
961,3656811.054054054,20186226815922.043
962,3656845.5617860854,20165244358887.867
963,3657970.7946058093,20145524901131.305
964,3664633.3865284976,20167463530262.273
965,3665512.420289855,20147311032865.76
966,3663032.8976215096,20132399750810.08
967,3661041.237603306,20115420084415.914
968,3660372.028895769,20095073649011.844
969,3657252.282474227,20083776532112.348
970,3656085.789907312,20064392852318.754
971,3652324.390946502,20057481188676.25
972,3649713.7862281604,20043477165020.17
973,3645966.6488706367,20036553468191.945
974,3651906.601025641,20050383013873.98
975,3648164.8975409837,20043482855163.02
976,3655512.2456499487,20075688402955.56
977,3660412.844580777,20078627624412.465
978,3658801.662921348,20060638722624.523
979,3655068.1938775512,20053807789259.348
980,3654916.892966361,20033367177105.01
981,3651618.240325866,20023631053112.07
982,3650188.8077314342,20005248931949.004
983,3647813.81300813,19990448062619.48
984,3645103.7624365482,19977366775109.906
985,3643916.2271805275,19958475681099.79
986,3650804.202634245,19985061250529.207
987,3653308.6983805667,19971010190477.605
988,3654628.6511627906,19952519727728.8
989,3652893.224242424,19935326878706.977
990,3654774.7265388495,19918698375323.53
991,3651090.47983871,19912063864953.17
992,3647413.653575025,19905415637941.723
993,3643744.2354124747,19898753744027.004
994,3640167.8351758793,19891461562540.363
995,3636513.050200803,19884774167285.73
996,3644732.668004012,19932168965067.984
997,3646382.5771543086,19914893575470.535
998,3642732.5485485485,19908248158402.746
999,3656082.504,20066541292623.746
